YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2001-01-06,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.060,3,0.130,3,0.320,1,0.17,0
2001-01-06,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.060,3,0.130,3,0.320,1,0.17,0
2001-01-06,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.060,3,0.130,3,0.320,1,0.17,0
2001-01-06,8:00,87.8,121.2,27,696,3,1,9,0,1,21,3,1,9,3,10,0,16,3,10,9,10,103,16,5,10,3,1,0,1,2,1,0.6,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,9:00,80.9,128.8,223,1415,47,0,9,0,0,21,47,0,9,89,10,144,16,66,10,117,10,539,16,32,10,55,1,6,1,50,1,0.6,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,10:00,72.7,140.2,421,1415,144,0,9,53,0,21,128,0,9,153,10,114,16,119,10,270,10,753,16,46,10,98,3,12,3,91,3,0.6,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,11:00,66.3,153.3,569,1415,199,0,9,59,0,21,175,0,9,284,10,191,16,207,10,397,10,846,16,57,10,212,3,148,3,150,3,0.6,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,12:00,62.4,168.1,655,1415,113,0,9,0,0,21,113,0,9,269,10,235,16,160,10,473,10,887,16,63,10,308,3,246,3,189,3,0.5,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,13:00,61.6,183.7,673,1415,232,0,9,57,0,21,205,0,9,370,10,442,16,160,10,491,10,896,16,64,10,519,3,787,3,147,3,0.5,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,14:00,63.9,199.0,623,1415,333,0,9,308,0,21,197,0,9,211,10,115,16,160,10,445,10,873,16,61,10,217,3,68,3,181,3,0.6,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,15:00,69.0,213.1,507,1415,300,0,9,543,0,21,105,0,9,268,10,151,16,214,10,343,10,810,16,52,10,101,3,0,3,97,3,0.6,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,16:00,76.3,225.4,334,1415,190,0,9,542,0,21,62,0,9,172,10,157,16,135,10,199,10,675,16,40,10,87,3,101,3,66,3,0.7,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,17:00,85.2,236.1,118,1415,58,0,9,300,0,21,32,0,9,36,10,189,16,20,10,50,10,347,16,21,10,54,1,346,1,20,1,0.7,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,18:00,89.9,241.1,0,35,0,0,9,0,0,21,0,0,9,0,10,3,16,0,10,0,10,4,16,0,10,0,1,0,1,0,1,0.7,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-06,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.060,3,0.056,3,0.320,1,0.17,0
2001-01-07,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.060,3,0.056,3,0.307,1,0.17,0
2001-01-07,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.060,3,0.056,3,0.307,1,0.17,0
2001-01-07,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.060,3,0.056,3,0.307,1,0.17,0
2001-01-07,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.060,3,0.056,3,0.307,1,0.17,0
2001-01-07,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.060,3,0.056,3,0.307,1,0.17,0
2001-01-07,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.060,3,0.056,3,0.307,1,0.17,0
2001-01-07,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.060,3,0.056,3,0.307,1,0.17,0
2001-01-07,8:00,87.8,121.1,27,696,7,1,9,58,1,21,5,1,9,8,10,55,16,6,10,10,10,143,16,4,10,7,1,1,1,5,1,0.9,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,9:00,80.9,128.6,224,1415,117,0,9,243,0,21,78,0,9,113,10,534,16,29,10,121,10,596,16,27,10,41,1,4,1,42,1,0.9,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,10:00,72.6,140.0,422,1415,165,0,9,133,0,21,125,0,9,241,10,574,16,70,10,275,10,791,16,39,10,85,18,3,19,104,19,0.9,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,11:00,66.2,153.2,570,1415,215,0,9,84,0,21,181,0,9,323,10,469,16,134,10,401,10,875,16,48,10,122,18,3,19,147,19,0.8,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,12:00,62.3,167.9,657,1415,179,0,9,9,0,21,175,0,9,337,10,210,16,240,10,477,10,912,16,53,10,190,14,3,15,218,15,0.8,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,13:00,61.5,183.6,676,1415,197,0,9,11,0,21,192,0,9,261,10,179,16,176,10,494,10,920,16,54,10,218,3,7,3,223,3,0.8,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,14:00,63.7,199.0,626,1415,235,0,9,63,0,21,207,0,9,177,10,29,16,165,10,449,10,900,16,51,10,224,3,19,3,216,3,0.8,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,15:00,68.8,213.1,511,1415,166,0,9,25,0,21,157,0,9,218,10,250,16,128,10,349,10,845,16,44,10,138,3,0,3,136,3,0.9,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,16:00,76.2,225.4,338,1415,109,0,9,56,0,21,96,0,9,127,10,135,16,95,10,206,10,723,16,34,10,83,3,0,3,81,3,0.9,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,17:00,85.0,236.1,122,1415,46,0,9,154,0,21,33,0,9,18,10,3,16,18,10,55,10,424,16,19,10,24,1,0,1,21,1,0.9,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,18:00,89.8,241.2,0,59,0,1,9,1,1,21,0,1,9,0,10,3,16,0,10,0,10,12,16,0,10,0,1,0,1,0,1,1.0,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-07,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.060,3,0.038,3,0.307,1,0.17,0
2001-01-08,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.060,3,0.038,3,0.312,1,0.17,0
2001-01-08,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.060,3,0.038,3,0.312,1,0.17,0
2001-01-08,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.060,3,0.038,3,0.312,1,0.17,0
2001-01-08,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.060,3,0.038,3,0.312,1,0.17,0
2001-01-08,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.060,3,0.038,3,0.312,1,0.17,0
2001-01-08,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.060,3,0.038,3,0.312,1,0.17,0
2001-01-08,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.060,3,0.038,3,0.312,1,0.17,0
2001-01-08,8:00,87.8,120.9,27,696,2,1,9,0,1,21,2,1,9,3,10,0,16,3,10,9,10,115,16,5,10,1,1,0,1,0,1,1.2,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,9:00,80.9,128.5,224,1415,40,0,9,0,0,21,40,0,9,39,10,0,16,39,10,117,10,549,16,30,10,12,1,1,1,7,1,1.2,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,10:00,72.6,139.9,424,1415,91,0,9,0,0,21,91,0,9,85,10,0,16,85,10,268,10,751,16,43,10,39,3,1,3,36,3,1.3,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,11:00,66.1,153.0,572,1415,88,0,9,0,0,21,88,0,9,121,10,0,16,121,10,393,10,839,16,54,10,81,3,2,3,79,3,1.3,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,12:00,62.2,167.8,659,1415,137,0,9,0,0,21,137,0,9,142,10,0,16,142,10,468,10,877,16,59,10,116,3,1,3,114,3,1.3,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,13:00,61.3,183.5,679,1415,82,0,9,0,0,21,82,0,9,147,10,0,16,147,10,485,10,885,16,61,10,94,3,0,3,91,3,1.3,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,14:00,63.6,198.9,629,1415,75,0,9,0,0,21,75,0,9,94,10,0,16,94,10,443,10,866,16,57,10,63,3,0,3,60,3,1.2,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,15:00,68.7,213.0,514,1415,61,0,9,0,0,21,61,0,9,75,10,0,16,75,10,345,10,812,16,50,10,39,3,0,3,35,3,1.2,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,16:00,76.0,225.4,342,1415,67,0,9,0,0,21,67,0,9,46,10,0,16,46,10,204,10,688,16,38,10,26,3,1,3,23,3,1.1,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,17:00,84.9,236.1,126,1415,27,0,9,0,0,21,27,0,9,13,10,0,16,13,10,55,10,382,16,21,10,18,1,1,1,13,1,1.1,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,18:00,89.8,241.3,0,83,0,1,9,0,1,21,0,1,9,0,10,0,16,0,10,0,10,12,16,0,10,0,1,0,1,0,1,1.0,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-08,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.060,3,0.049,3,0.312,1,0.17,0
2001-01-09,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.049,3,0.393,1,0.17,0
2001-01-09,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.049,3,0.393,1,0.17,0
2001-01-09,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.049,3,0.393,1,0.17,0
2001-01-09,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.061,3,0.049,3,0.393,1,0.17,0
2001-01-09,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.061,3,0.049,3,0.393,1,0.17,0
2001-01-09,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.061,3,0.049,3,0.393,1,0.17,0
2001-01-09,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.061,3,0.049,3,0.393,1,0.17,0
2001-01-09,8:00,87.7,120.7,27,696,8,1,9,136,1,21,3,1,9,8,10,64,16,6,10,8,10,85,16,5,10,10,1,76,1,4,1,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,9:00,80.8,128.3,225,1415,134,0,9,564,0,21,44,0,9,107,10,357,16,50,10,115,10,503,16,34,10,118,1,532,1,28,1,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,10:00,72.5,139.7,425,1415,291,0,9,791,0,21,53,0,9,268,24,724,27,50,24,268,10,724,16,50,10,284,3,810,3,44,3,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,11:00,66.0,152.9,575,1415,407,0,9,772,0,21,93,0,9,354,10,650,16,90,10,396,10,821,16,62,10,409,3,891,3,53,3,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,12:00,62.1,167.7,662,1415,435,0,9,668,0,21,122,0,9,389,10,488,16,161,10,473,10,864,16,69,10,469,3,890,3,60,3,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,13:00,61.2,183.4,682,1415,472,0,9,750,0,21,110,0,9,409,10,603,16,118,10,491,10,873,16,70,10,504,3,936,3,61,3,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,14:00,63.4,198.9,633,1415,467,0,9,852,0,21,85,0,9,374,10,536,16,134,10,447,10,851,16,67,10,452,3,897,3,62,3,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,15:00,68.5,213.0,518,1415,359,0,9,825,0,21,56,0,9,351,10,763,16,72,10,346,10,789,16,58,10,352,3,864,3,48,3,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,16:00,75.8,225.4,346,1415,230,0,9,735,0,21,50,0,9,204,10,653,16,44,10,204,10,653,16,44,10,207,10,749,11,34,11,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,17:00,84.7,236.1,130,1415,67,0,9,434,0,21,27,0,9,52,10,211,16,33,10,54,10,330,16,24,10,59,1,404,1,17,1,0.6,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,18:00,89.7,241.4,1,106,0,1,9,9,1,21,0,1,9,0,10,6,16,0,10,0,10,9,16,0,10,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-09,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.061,3,0.067,3,0.393,1,0.17,0
2001-01-10,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.061,3,0.067,3,0.330,1,0.17,0
2001-01-10,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.061,3,0.067,3,0.330,1,0.17,0
2001-01-10,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.061,3,0.067,3,0.330,1,0.17,0
2001-01-10,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.330,1,0.17,0
2001-01-10,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.330,1,0.17,0
2001-01-10,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.330,1,0.17,0
2001-01-10,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.061,3,0.067,3,0.330,1,0.17,0
2001-01-10,8:00,87.7,120.6,28,696,8,1,9,123,1,21,3,1,9,11,10,161,16,4,10,11,10,161,16,4,10,12,1,128,1,4,1,0.7,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,9:00,80.8,128.1,227,1415,133,0,9,507,0,21,51,0,9,122,10,601,16,25,10,125,10,623,16,25,10,127,1,620,1,25,1,0.7,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,10:00,72.4,139.5,427,1415,271,0,9,668,0,21,69,0,9,282,10,813,16,37,10,282,10,813,16,37,10,285,3,819,3,40,3,0.7,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,11:00,65.9,152.7,577,1415,421,0,9,842,0,21,77,0,9,403,10,876,16,45,10,410,10,894,16,46,10,409,3,898,3,48,3,0.7,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,12:00,62.0,167.5,665,1415,473,0,9,830,0,21,82,0,9,488,10,930,16,51,10,488,10,930,16,51,10,485,3,937,3,51,3,0.6,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,13:00,61.0,183.3,685,1415,482,0,9,815,0,21,87,0,9,507,10,938,16,52,10,507,10,938,16,52,10,500,3,944,3,51,3,0.6,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,14:00,63.2,198.8,637,1415,470,0,9,853,0,21,86,0,9,463,10,919,16,49,10,463,10,919,16,49,10,453,3,920,3,49,3,0.7,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,15:00,68.3,213.0,522,1415,363,0,9,829,0,21,57,0,9,362,10,867,16,42,10,362,10,867,16,42,10,351,3,865,3,44,3,0.7,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,16:00,75.7,225.4,350,1415,233,0,9,739,0,21,50,0,9,219,10,753,16,32,10,219,10,753,16,32,10,206,10,748,11,32,11,0.7,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,17:00,84.6,236.2,134,1415,67,0,9,419,0,21,27,0,9,63,10,473,16,19,10,63,10,473,16,19,10,55,1,437,1,12,1,0.8,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,18:00,89.6,241.5,1,130,0,1,9,12,1,21,0,1,9,0,10,32,16,0,10,0,10,32,16,0,10,0,1,0,1,0,1,0.8,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-10,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.061,3,0.032,3,0.330,1,0.17,0
2001-01-11,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.061,3,0.032,3,0.290,1,0.17,0
2001-01-11,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.061,3,0.032,3,0.290,1,0.17,0
2001-01-11,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.061,3,0.032,3,0.290,1,0.17,0
2001-01-11,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.061,3,0.032,3,0.290,1,0.17,0
2001-01-11,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.061,3,0.032,3,0.290,1,0.17,0
2001-01-11,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.061,3,0.032,3,0.290,1,0.17,0
2001-01-11,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.061,3,0.032,3,0.290,1,0.17,0
2001-01-11,8:00,87.7,120.3,28,719,6,1,9,50,1,21,4,1,9,10,10,116,16,6,10,10,10,149,16,5,10,14,1,160,1,5,1,0.9,2,0.061,3,0.038,3,0.290,1,0.17,0
